STATION CODE,RIVER,LOCATIONS,STATE,TEMPERATURE ºC : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,D.O. (mg/l) : Min : > 4 mg/l,D.O. (mg/l) : Max : > 4 mg/l,D.O. (mg/l) : Mean : > 4 mg/l,pH : Min : 6.5-8.5,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,CONDUCTIVITY (µmhos/cm) : Min,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,B.O.D. (mg/l) : Min : < 3 mg/l,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,NITRATE- N+ NITRITE-N (mg/l) : Min,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml,WQI
2261,,GROUND WATER FROM HAFLONG,Assam,12,20,16,5.241992883,7.93727758,6.566725979,7.1,7.1,7.1,464,668,566,0.4,3.9,2.2,0.2,0.2,0.2,0,0,0,0,150,75,56.4501256
2262,,GROUND WATER FROM KARIMGANJ (COLLEGE),Assam,12,12,12,5.241992883,7.93727758,6.566725979,6.5,6.5,6.5,330,330,330,0.9,0.9,0.9,4.7,4.7,4.7,0,0,0,430,430,430,70.22978247
2263,,GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ),Assam,13,20,16.5,5.241992883,7.93727758,6.566725979,6.2,6.9,6.6,309,417,363,0.4,0.5,0.5,0.5,1.6,1.1,0,0,0,0,0,0,52.56164521
2264,,GROUND WATER IN PANCHGRAM MARKET NEAR CACHAR PAPER MILL,Assam,14,21,17.5,5.241992883,7.93727758,6.566725979,6.4,6.5,6.5,134,1190,662,3.1,4.1,3.6,0.6,4,2.3,0,910,455,280,29000,14640,111.5547825
1825,,PATNA,Bihar,22,22,22,5.241992883,7.93727758,6.566725979,7.1,7.1,7.1,1140,1140,1140,2.929793103,8.953931034,5.225103448,0,0,0,11,11,11,22,22,22,68.19888997
1826,,PATNA,Bihar,25,25,25,5.241992883,7.93727758,6.566725979,7.7,7.7,7.7,609,609,609,2.929793103,8.953931034,5.225103448,0,0,0,7,7,7,17,17,17,68.58756644
1827,,PATNA,Bihar,21,21,21,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,651,651,651,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.594134
1828,,PATNA,Bihar,21,21,21,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,635,635,635,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.520604
1829,,PATNA,Bihar,21,21,21,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,637,637,637,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.594134
1830,,MUZAFFARPUR,Bihar,22,22,22,5.241992883,7.93727758,6.566725979,7.1,7.1,7.1,1190,1190,1190,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.300016
1831,,MUZAFFARPUR,Bihar,22,22,22,5.241992883,7.93727758,6.566725979,7.3,7.3,7.3,845,845,845,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.447075
1832,,BEGUSARAI,Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,6,6,6,14,14,14,68.34947821
1833,,BEGUSARAI,Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,4,4,4,7,7,7,68.38550762
1834,,PURNEA,Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,4,4,4,8,8,8,68.31447821
1835,,PURNEA,Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,6,6,6,12,12,12,68.34447821
1836,,BEGUSARAI,Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,6,6,6,20,20,20,68.36447821
1837,,BEGUSARAI,Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.3,7.3,7.3,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,7,7,7,21,21,21,68.30344879
1838,,MUNGER,Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.3,7.3,7.3,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,2,2,2,4,4,4,68.21094879
1839,,MUNGER,Bihar,25,25,25,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,4,4,4,9,9,9,68.31697821
1840,,MOTIHARI,Bihar,27,27,27,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,768,768,768,2.929793103,8.953931034,5.225103448,0,0,0,11,11,11,27,27,27,68.50550762
1844,,"CHAPRA (SPECIFY LOCATION), BIHAR",Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.7,7.7,7.7,516,516,516,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.741192
2578,,BHOJPUR,Bihar,25,25,25,5.241992883,7.93727758,6.566725979,7.7,7.7,7.7,546,546,546,2.929793103,8.953931034,5.225103448,0,0,0,8,8,8,13,13,13,68.58756644
2579,,WELL AT BUXAR,Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.7,7.7,7.7,542,542,542,2.929793103,8.953931034,5.225103448,0,0,0,8,8,8,17,17,17,68.59756644
2581,,WELL-1 AT DARBHANGA,Bihar,27,27,27,5.241992883,7.93727758,6.566725979,7.2,7.2,7.2,896,896,896,2.929793103,8.953931034,5.225103448,0,0,0,6,6,6,14,14,14,68.20241938
2582,,WELL-2 AT DARBHANGA,Bihar,22,22,22,5.241992883,7.93727758,6.566725979,7.8,7.8,7.8,886,886,886,2.929793103,8.953931034,5.225103448,0,0,0,6,6,6,17,17,17,68.65109585
2583,,"WELL-1 AT GOPALGANJ (SPECIFY LOCATION), BIHAR",Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.6,7.6,7.6,610,610,610,2.929793103,8.953931034,5.225103448,0,0,0,4,4,4,11,11,11,68.46903703
2584,,"WELL-2 AT GOPALGANJ (SPECIFY LOCATION), BIHAR",Bihar,25,25,25,5.241992883,7.93727758,6.566725979,7.6,7.6,7.6,612,612,612,2.929793103,8.953931034,5.225103448,0,0,0,6,6,6,9,9,9,68.48403703
2587,,KHAGARIA,Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,7,7,7,21,21,21,68.45050762
2589,,MADHEPURA,Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.3,7.3,7.3,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,4,4,4,11,11,11,68.24844879
2594,,SAHARSA,Bihar,22,22,22,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,7,7,7,14,14,14,68.35947821
2595,,SAMASTIPUR,Bihar,23,23,23,5.241992883,7.93727758,6.566725979,7.3,7.3,7.3,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,2,2,2,4,4,4,68.21094879
2596,,SITAMARHI,Bihar,28,28,28,5.241992883,7.93727758,6.566725979,8,8,8,411,411,411,2.929793103,8.953931034,5.225103448,0,0,0,7,7,7,17,17,17,68.80815468
2597,,"SIWAN (SPECIFY LOCATION), BIHAR",Bihar,25,25,25,5.241992883,7.93727758,6.566725979,7.7,7.7,7.7,522,522,522,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.741192
2600,,VAISHALI,Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,486,486,486,2.929793103,8.953931034,5.225103448,0,0,0,4,4,4,7,7,7,68.38550762
3138,,ARRAH (SPECIFY LOCATION),Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.8,7.8,7.8,585,585,585,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.814722
3140,,BETTIAH (SPECIFY LOCATION),Bihar,25,25,25,5.241992883,7.93727758,6.566725979,7.3,7.3,7.3,630,630,630,2.929793103,8.953931034,5.225103448,0,0,0,2,2,2,4,4,4,68.21094879
3146,,DUMRAON (SPECIFY LOCATION),Bihar,27,27,27,5.241992883,7.93727758,6.566725979,7.8,7.8,7.8,496,496,496,2.929793103,8.953931034,5.225103448,0,0,0,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9424.814722
3148,,JAMALPUR (SPECIFY LOCATION),Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,7,7,7,16,16,16,68.36447821
3150,,MANER (SPECIFY LOCATION),Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.8,7.8,7.8,432,432,432,2.929793103,8.953931034,5.225103448,0,0,0,9,9,9,14,14,14,68.67359585
3152,,NARKATIAGANJ (SPECIFY LOCATION),Bihar,24,24,24,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,392,392,392,2.929793103,8.953931034,5.225103448,0,0,0,8,8,8,23,23,23,68.46550762
3156,,SAMASTIPUR (SPECIFY LOCATION),Bihar,23,23,23,5.241992883,7.93727758,6.566725979,7.2,7.2,7.2,1810,1810,1810,2.929793103,8.953931034,5.225103448,0,0,0,2,2,2,6,6,6,68.14241938
3159,,SHAHPUR (SPECIFY LOCATION),Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.6,7.6,7.6,576,576,576,2.929793103,8.953931034,5.225103448,0,0,0,7,7,7,14,14,14,68.50653703
3160,,"RAXAUL (SPECIFY LOCATION), BIHAR",Bihar,27,27,27,5.241992883,7.93727758,6.566725979,7.2,7.2,7.2,806,806,806,2.929793103,8.953931034,5.225103448,0,0,0,18,18,18,17,17,17,68.32991938
3161,,KATIHAR (SPECIFY LOCATION),Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.3,7.3,7.3,682.1658098,1980.144602,1169.762853,2.929793103,8.953931034,5.225103448,0,0,0,9,9,9,27,27,27,68.33844879
3162,,VAISHALI (SPECIFY LOCATION),Bihar,26,26,26,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,516,516,516,2.929793103,8.953931034,5.225103448,0,0,0,4,4,4,9,9,9,68.39050762
1620,,"AT RAIPUR REGION, CHHATISSGARH",Chhattisgarh,23.4,28.4,25.9,5.241992883,7.93727758,6.566725979,7.4,7.9,7.6,496,692,594,0.2,0.6,0.4,0,0,0,1626.697735,5921829.107,537786.4991,2,2,2,5426.16693
1621,,"AT RAIPUR REGION,CHHATISSGARH",Chhattisgarh,23.7,29,26.4,5.241992883,7.93727758,6.566725979,7.3,7.7,7.5,518,584,551,0.4,0.8,0.6,0,0,0,1626.697735,5921829.107,537786.4991,4,8,6,5426.936734
1622,,"AT BILASPUR REGION, CHHATISSGARH",Chhattisgarh,30,30,30,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,604,604,604,2.929793103,8.953931034,5.225103448,0.3,0.3,0.3,1626.697735,5921829.107,537786.4991,10,10,10,5447.467999
1623,,"AT BILASPUR REGION, CHHATISSGARH",Chhattisgarh,30,30,30,5.241992883,7.93727758,6.566725979,7.5,7.5,7.5,1599,1599,1599,2.929793103,8.953931034,5.225103448,0.8,0.8,0.8,1626.697735,5921829.107,537786.4991,12,12,12,5449.556332
3169,,Drinking Water intake well of Municipal cop. Korba before treatment plant at kohadia village Korba.,CHHATTISGARH,25.3,27.1,26.2,5.241992883,7.93727758,6.566725979,7.1,7.2,7.2,66,66,66,1,2.6,1.6,0.7,1.1,0.9,1626.697735,5921829.107,537786.4991,30,60,44,5434.727813
3170,,Drinking Water intake well of Municipal cop. Korba after treatment plant at kohadia village Korba.,CHHATTISGARH,25.4,27.2,26.3,5.241992883,7.93727758,6.566725979,7.2,7.3,7.2,68,68,68,0.4,1,0.7,0.4,0.9,0.7,1626.697735,5921829.107,537786.4991,10,27,22,5430.089479
3171,,"HAND PUMP WATER 17/10 NEPALI MOHLLA, SHANKAR NAGAR, HEAVY INDUSTRIAL AREA, BHILAI, CHHATISGARH.",Chhattisgarh,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.4,7.4,7.4,682.1658098,1980.144602,1169.762853,1.2,1.8,1.5,0.2,0.4,0.3,1626.697735,5921829.107,537786.4991,9,9,9,5431.870705
3172,borewell,"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE, KORBA",Chhattisgarh,26.4,26.8,26.6,5.241992883,7.93727758,6.566725979,6.8,6.9,6.9,682.1658098,1980.144602,1169.762853,0.4,0.6,0.5,0.6,0.8,0.7,1626.697735,5921829.107,537786.4991,2,2,2,5428.985558
3173,borewell,"BOREWELL/ HANDPUMP IN PARSABHATA, BALCO, KORBA",Chhattisgarh,26.6,26.9,26.8,5.241992883,7.93727758,6.566725979,7.1,7.2,7.1,682.1658098,1980.144602,1169.762853,0.4,4,2.2,0.4,0.6,0.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9413.778752
3174,borewell,"BOREWELL/ HANDPUMP IN DHANRAS, NTPC,KORBA",Chhattisgarh,26.3,26.9,26.6,5.241992883,7.93727758,6.566725979,7.2,7.2,7.2,682.1658098,1980.144602,1169.762853,0.6,2,1.3,0.4,1.1,0.7,1626.697735,5921829.107,537786.4991,2,70,36,5432.624479
2453,,"VILLAGE KHANVEL, DADRA",DADRA & NAGAR HAVELI,31,31,31,5.241992883,7.93727758,6.566725979,6.7,6.7,6.7,621,621,621,2.929793103,8.953931034,5.225103448,0.3,0.3,0.3,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9425.255898
2454,,"VILLAGE ATHAL, DADRA",DADRA & NAGAR HAVELI,32,32,32,5.241992883,7.93727758,6.566725979,6.9,6.9,6.9,660,660,660,2.929793103,8.953931034,5.225103448,0.3,0.3,0.3,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9425.402957
2455,,"VILLAGE MASAT, DADRA",DADRA & NAGAR HAVELI,31,31,31,5.241992883,7.93727758,6.566725979,7,7,7,1594,1594,1594,2.929793103,8.953931034,5.225103448,1.7,1.7,1.7,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9431.30982
2456,,"VILLAGE PIPERIA, DADRA",DADRA & NAGAR HAVELI,32,32,32,5.241992883,7.93727758,6.566725979,6.9,6.9,6.9,1600,1600,1600,2.929793103,8.953931034,5.225103448,4.5,4.5,4.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9442.902957
2457,,"VILLAGE GALONDA, DADRA",DADRA & NAGAR HAVELI,31,31,31,5.241992883,7.93727758,6.566725979,7,7,7,1060,1060,1060,2.929793103,8.953931034,5.225103448,2.2,2.2,2.2,1626.697735,5921829.107,537786.4991,10,10,10,5455.017018
2458,,"VILLAGE, DADRA",DADRA & NAGAR HAVELI,31,31,31,5.241992883,7.93727758,6.566725979,7.2,7.2,7.2,3000,3000,3000,11,11,11,0.3,0.3,0.3,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9449.685614
1440,,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN & DIU,29,32,30.7,5.241992883,7.93727758,6.566725979,6.9,7.4,7.2,830,1475,1255,2.929793103,8.953931034,5.225103448,0.1,6.4,2.6,2,2,2,16,16,16,79.00075272
2448,,"VILLAGE BHIMPORE, DAMAN",DAMAN & DIU,31,32,31.5,5.241992883,7.93727758,6.566725979,6.6,7.1,6.9,828,13000,6914,2.929793103,8.953931034,5.225103448,0.4,7.4,3.9,1,1,1,6,6,6,84.16183115
2449,,"VILLAGE RINGANWADA, DAMAN",DAMAN & DIU,31,31,31,5.241992883,7.93727758,6.566725979,6.9,6.9,6.9,2358,2358,2358,8,8,8,6.8,6.8,6.8,5,5,5,26,26,26,107.8972334
2450,,"VILLAGE DUNETHA, DAMAN",DAMAN & DIU,31,31,31,5.241992883,7.93727758,6.566725979,6.8,6.8,6.8,680,680,680,2.929793103,8.953931034,5.225103448,2.1,2.1,2.1,1626.697735,5921829.107,537786.4991,20,20,20,5454.478293
2451,,"VILLAGE DABHEL, DAMAN",DAMAN & DIU,32,32,32,5.241992883,7.93727758,6.566725979,6.6,6.6,6.6,1438,1438,1438,2.929793103,8.953931034,5.225103448,2.6,2.6,2.6,5,5,5,18,18,18,78.59457625
2452,,"VILLAGE KACHIGAM, DAMAN",DAMAN & DIU,32,32,32,5.241992883,7.93727758,6.566725979,7,7,7,1580,1580,1580,7,7,7,9.4,9.4,9.4,10,10,10,34,34,34,114.7074295
2277,,WELL AT VERNA INDI.ESTATE.(M/S CIPLA LIMITED),Goa,31.8,32,31.9,5.241992883,7.93727758,6.566725979,6.9,7,7,250,1486,868,0.6,0.8,0.7,0,1.3,0.7,5,5,5,11,11,11,52.09992953
2278,,WELL AT SANCOALE INDL.ESTATE,Goa,29,31.6,30.3,5.241992883,7.93727758,6.566725979,6.2,7.3,6.7,94,1439,767,0.6,0.7,0.7,0.1,1.1,0.6,17,17,17,33,33,33,51.63767462
2279,,"WELL AT ZUARI INDUSTRIES LTD, ZUARI NAGAR",Goa,30,30,30,5.241992883,7.93727758,6.566725979,6.8,6.8,6.8,1542,1542,1542,1.5,1.5,1.5,0.1,0.1,0.1,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9408.97483
2280,,WELL AT KUDAI INDL. ESTATE(M/S CADILA HEALTHCARE LIMITED),Goa,29.7,31,30.4,5.241992883,7.93727758,6.566725979,6.1,6.6,6.3,208,1479,844,0.1,1.6,0.9,1.1,3.5,2.3,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9415.27385
2281,,WELL AT CORLIM INDL. ESTATE,Goa,28.5,30,29.3,5.241992883,7.93727758,6.566725979,5.4,6.1,5.8,45,1420,733,0.2,1.1,0.7,0.1,0.3,0.2,23,49,36,79,170,125,49.72924325
2282,,WELL AT PILERNE INDUSTRIAL ESTATE(M/S UNICHEM ),Goa,31,31.6,31.3,5.241992883,7.93727758,6.566725979,5.9,7,6.4,155,1497,826,0.2,0.3,0.3,0.3,1.2,0.7,23,23,23,79,79,79,50.34208639
3193,borewell,BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,Goa,29.2,32.2,30.7,5.241992883,7.93727758,6.566725979,7,7,7,14,328,171,0.1,3,1.6,0,0.2,0.1,2,13,8,13,33,23,53.40992953
3194,borewell,BORE WELL AT BETHORA INDUSTRIAL ESTATE,Goa,30,31,30.5,5.241992883,7.93727758,6.566725979,5.5,6.9,6.2,83,1429,756,0.7,1.6,1.2,0.9,1.4,1.2,8,8,8,17,17,17,55.7233609
3195,borewell,BORE WELL AT MADKAIM INDUSTRIAL ESTATE,Goa,31.5,31.6,31.6,5.241992883,7.93727758,6.566725979,6.7,7.9,7.3,253,1404,829,0.9,1.5,1.2,0.1,1.5,0.8,240,240,240,540,540,540,58.49301776
1555,,"AT KALA AMB, H.P",HIMACHAL PRADESH,24,25,24.3,5.241992883,7.93727758,6.566725979,6.7,8.3,7.7,462,501,475,0.8,0.8,0.8,0.5,0.5,0.5,1,4,2,4,7,5,52.15296874
1556,,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,22,23,22.3,5.241992883,7.93727758,6.566725979,6.9,8,7.6,436,564,521,0.4,0.8,0.5,0.6,0.7,0.7,1,5,2,4,8,5,51.66277266
1557,,"AT PARWANOO, H.P",HIMACHAL PRADESH,19.6,19.6,19.6,5.241992883,7.93727758,6.566725979,6.8,7,6.9,477,702,627,0.1,0.1,0.1,0,0.3,0.2,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9403.631693
1558,,"AT BADDI, H.P",HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,6.8,7.3,7,320,798,639,0.1,0.1,0.1,0.4,1.9,1.4,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9408.705222
1559,,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,6.9,7,6.9,311,405,374,0.1,0.1,0.1,2.5,2.9,2.7,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9414.048359
1560,,"AT NALAGARH, H.P",HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,6.9,7.4,7.2,476,881,746,0.1,0.1,0.1,1,2.4,1.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9409.268948
1561,,"AT DAMTAL, H.P",HIMACHAL PRADESH,20,20,20,5.241992883,7.93727758,6.566725979,7.6,8.2,8,739,772,761,0.5,0.5,0.5,2,4.3,3.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9419.857183
1562,,"AT UNA, H.P",HIMACHAL PRADESH,12,22,15.3,5.241992883,7.93727758,6.566725979,7.6,7.6,7.6,673,698,681,0.4,0.8,0.5,2.2,3.1,2.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9415.396399
1872,,SHIMLA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,7,20,13,5.241992883,7.93727758,6.566725979,5.9,7.9,7,268,632,489,0.8,35,6.9,0,10.1,2.5,8,40,17,28,168,77,85.71826286
1873,,DHARAMSHALA KANGRA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,16,16,16,5.241992883,7.93727758,6.566725979,6.5,7.7,7.3,324,410,381,0.2,0.3,0.2,3,4.6,3.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9418.092477
1874,,SOLAN-D/S OF MSW DUMPING SIOT-,HIMACHAL PRADESH,14.5,22,17.7,5.241992883,7.93727758,6.566725979,6.9,7.9,7.5,215,572,389,0.1,2.4,1.2,0,10.6,1.9,6,40,15,8,84,28,59.69340992
1875,,MANDI-D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,13,18,16,5.241992883,7.93727758,6.566725979,8.1,8.5,8.3,244,592,357,0.5,16,4.7,0.1,0.9,0.3,26,94,70,180,280,235,69.26581188
1877,,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,6.8,7,6.8,317,808,644,0.1,0.2,0.1,2.3,4.2,3.6,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9417.72483
1878,,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,7.3,7.4,7.4,309,400,370,0.1,0.1,0.1,3.3,3.3,3.3,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9416.916007
1879,,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,6.6,6.8,6.7,479,885,750,0.1,2,0.7,1.9,1.9,1.9,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9413.067967
1880,,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,24,25,24.3,5.241992883,7.93727758,6.566725979,7.2,8.2,7.9,574,606,585,0.7,8,3.1,0.6,0.6,0.6,1,3,2,5,5,5,62.30002756
1881,,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,23,24,23.3,5.241992883,7.93727758,6.566725979,6.9,7.9,7.5,365,537,480,0.7,0.8,0.8,0.8,0.8,0.8,1,1,1,2,5,4,53.24340992
1882,,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,13,22,16,5.241992883,7.93727758,6.566725979,7.6,7.7,7.7,828,899,852,0.1,0.4,0.3,3.6,5.1,4.1,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9421.303261
1883,,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,13,23,16.3,5.241992883,7.93727758,6.566725979,7.6,8,7.9,719,735,724,0.1,0.1,0.1,1.3,2.2,1.9,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9411.45032
2628,,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,13.5,19,16.6,5.241992883,7.93727758,6.566725979,7.7,8.6,8,132,740,447,0.1,0.1,0.1,0,1.2,0.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9405.690516
2629,,HAND PUMP AT MANDI TOWN,HIMACHAL PRADESH,18,20,19,5.241992883,7.93727758,6.566725979,7.7,8.9,8.2,484,549,502,0.1,0.1,0.1,0,0.2,0.1,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9404.170908
2630,,HAND PUMP AT HAMIRPUR TOWN,HIMACHAL PRADESH,13,21,15.7,5.241992883,7.93727758,6.566725979,7.4,7.9,7.6,867,1130,1042,0.1,1,0.7,0.5,5.1,3.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9420.396399
2631,,HAND PUMP AT NADAUN TOWN,HIMACHAL PRADESH,14,20,16,5.241992883,7.93727758,6.566725979,7.2,7.7,7.5,754,794,767,0.4,0.8,0.7,0.2,3.5,2.4,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9415.739536
2632,,HAND PUMP AT BILASPUR TOWN,HIMACHAL PRADESH,15,20,17.5,5.241992883,7.93727758,6.566725979,6.9,8.4,7.5,729,869,787,0.1,0.1,0.1,0,8.8,2.2,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9412.406203
2633,,HAND PUMP AT RECONGPEO,HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.241992883,7.93727758,6.566725979,6.7,8.2,7.8,121,1010,443,0.1,0.1,0.1,0,0.3,0.1,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9403.876791
2634,,HAND PUMP AT SHIMLA,HIMACHAL PRADESH,7,8,7.3,5.241992883,7.93727758,6.566725979,7.6,7.9,7.7,200,334,289,0.1,0.1,0.1,0.1,1.1,0.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9405.469928
